"zip","name","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"54764","ROCK FALLS, WI","A","D",0,"D",0,"D",0,1,"ROCK FALLS","WI","DUNN"
"54765","SAND CREEK, WI",,"H",46,"H",411,"H",1816,7,"SAND CREEK","WI","DUNN"
"54766","SHELDON, WI",,"J",132,"H",859,"H",4075,30,"SHELDON","WI","RUSK"
"54767","SPRING VALLEY, WI",,"G",596,"H",3698,"G",16465,74,"SPRING VALLEY","WI","PIERCE"
"54768","STANLEY, WI",,"G",949,"H",6320,"G",26336,118,"STANLEY","WI","CHIPPEWA"
"54769","STOCKHOLM, WI",,"J",63,"H",153,"H",1211,20,"STOCKHOLM","WI","PEPIN"
"54770","STRUM, WI",,"G",343,"G",2331,"G",11420,44,"STRUM","WI","TREMPEALEAU"
"54771","THORP, WI",,"H",1338,"H",8827,"H",45952,106,"THORP","WI","CLARK"
"54772","WHEELER, WI",,"J",30,"H",148,"G",642,12,"WHEELER","WI","DUNN"
"54773","WHITEHALL, WI",,"G",1396,"G",10868,"G",51038,75,"WHITEHALL","WI","TREMPEALEAU"
"54801","SPOONER, WI",,"G",2125,"G",14480,"G",62961,263,"SPOONER","WI","WASHBURN"
"54805","ALMENA, WI",,"H",502,"H",4196,"H",19360,41,"ALMENA","WI","BARRON"
"54806","ASHLAND, WI",,"G",5513,"G",45933,"G",201291,385,"ASHLAND","WI","ASHLAND"
"54810","BALSAM LAKE, WI",,"G",466,"H",2129,"H",10184,65,"BALSAM LAKE","WI","POLK"
"54812","BARRON, WI",,"H",2654,"J",22309,"J",96001,145,"BARRON","WI","BARRON"
"54813","BARRONETT, WI",,"J",162,"J",1129,"J",5063,15,"BARRONETT","WI","BARRON"
"54814","BAYFIELD, WI",,"G",456,"G",2200,"G",14422,107,"BAYFIELD","WI","BAYFIELD"
"54816","BENOIT, WI","A","D",0,"D",0,"D",0,4,"BENOIT","WI","BAYFIELD"
"54817","BIRCHWOOD, WI",,"H",267,"H",1403,"H",8798,55,"BIRCHWOOD","WI","WASHBURN"
"54818","BRILL, WI",,"G",5,"G",15,"J",56,3,"BRILL","WI","BARRON"
"54819","BRUCE, WI",,"G",293,"G",2615,"G",12475,35,"BRUCE","WI","RUSK"
"54820","BRULE, WI",,"J",98,"H",454,"G",2314,26,"BRULE","WI","DOUGLAS"
"54821","CABLE, WI",,"H",379,"H",2424,"H",10407,65,"CABLE","WI","BAYFIELD"
"54822","CAMERON, WI",,"G",568,"G",4501,"G",19955,82,"CAMERON","WI","BARRON"
"54824","CENTURIA, WI",,"G",225,"G",2056,"G",8721,33,"CENTURIA","WI","POLK"
"54826","COMSTOCK, WI",,"J",54,"J",510,"H",2195,13,"COMSTOCK","WI","BARRON"
"54827","CORNUCOPIA, WI",,"J",37,"G",89,"G",680,10,"CORNUCOPIA","WI","BAYFIELD"
"54828","COUDERAY, WI",,"G",5,"J",41,"J",375,7,"COUDERAY","WI","SAWYER"
"54829","CUMBERLAND, WI",,"G",1556,"G",12994,"G",61198,157,"CUMBERLAND","WI","BARRON"
"54830","DANBURY, WI",,"G",261,"G",1727,"G",6994,61,"DANBURY","WI","BURNETT"
"54832","DRUMMOND, WI",,"J",37,"J",208,"H",1016,12,"DRUMMOND","WI","BAYFIELD"
"54835","EXELAND, WI",,"H",36,"H",221,"H",1003,13,"EXELAND","WI","SAWYER"
"54836","FOXBORO, WI",,"J",44,"J",647,"J",3360,12,"FOXBORO","WI","DOUGLAS"
"54837","FREDERIC, WI",,"G",714,"G",4628,"G",19688,96,"FREDERIC","WI","POLK"
"54838","GORDON, WI",,"G",124,"H",391,"H",2224,21,"GORDON","WI","DOUGLAS"
"54839","GRAND VIEW, WI","A","D",0,"D",0,"D",0,1,"GRAND VIEW","WI","BAYFIELD"
"54840","GRANTSBURG, WI",,"G",1420,"G",12486,"G",54557,106,"GRANTSBURG","WI","BURNETT"
"54841","HAUGEN, WI",,"J",35,"H",123,"H",543,6,"HAUGEN","WI","BARRON"
"54842","HAWTHORNE, WI",,"J",155,"J",1034,"J",4097,9,"HAWTHORNE","WI","DOUGLAS"
"54843","HAYWARD, WI",,"G",4534,"G",33640,"G",153602,528,"HAYWARD","WI","SAWYER"
"54844","HERBSTER, WI",,"G",13,"G",67,"G",291,7,"HERBSTER","WI","BAYFIELD"
"54846","HIGH BRIDGE, WI",,"J",12,"J",134,"J",576,7,"HIGH BRIDGE","WI","ASHLAND"
"54847","IRON RIVER, WI",,"G",444,"G",3738,"G",16321,74,"IRON RIVER","WI","BAYFIELD"
"54848","LADYSMITH, WI",,"G",3031,"G",21252,"G",92517,188,"LADYSMITH","WI","RUSK"
"54849","LAKE NEBAGAMON, WI",,"G",178,"G",1334,"G",8281,29,"LAKE NEBAGAMON","WI","DOUGLAS"
"54850","LA POINTE, WI",,"J",113,"H",784,"H",5338,35,"LA POINTE","WI","ASHLAND"
"54853","LUCK, WI",,"G",701,"G",4330,"H",17336,93,"LUCK","WI","POLK"
"54854","MAPLE, WI",,"G",26,"G",107,"G",534,10,"MAPLE","WI","DOUGLAS"
"54855","MARENGO, WI",,"G",69,"G",381,"G",2229,16,"MARENGO","WI","ASHLAND"
"54856","MASON, WI",,"G",222,"H",2185,"H",12675,25,"MASON","WI","BAYFIELD"
"54857","MIKANA, WI",,"J",19,"J",68,"J",393,4,"MIKANA","WI","BARRON"
"54858","MILLTOWN, WI",,"H",267,"J",2427,"J",11207,43,"MILLTOWN","WI","POLK"
"54859","MINONG, WI",,"J",899,"J",7132,"J",31840,52,"MINONG","WI","WASHBURN"
"54861","ODANAH, WI","A","D",0,"D",0,"D",0,1,"ODANAH","WI","ASHLAND"
"54862","OJIBWA, WI",,"H",22,"H",154,"G",774,12,"OJIBWA","WI","SAWYER"
"54864","POPLAR, WI",,"H",131,"G",707,"G",2845,25,"POPLAR","WI","DOUGLAS"
"54865","PORT WING, WI",,"H",27,"H",91,"H",433,5,"PORT WING","WI","BAYFIELD"
"54867","RADISSON, WI",,"H",87,"H",750,"H",3550,17,"RADISSON","WI","SAWYER"
"54868","RICE LAKE, WI",,"G",8732,"H",69142,"G",316794,595,"RICE LAKE","WI","BARRON"
"54870","SARONA, WI",,"J",126,"H",954,"H",4465,33,"SARONA","WI","WASHBURN"
"54871","SHELL LAKE, WI",,"H",779,"H",4125,"H",17434,58,"SHELL LAKE","WI","WASHBURN"
"54872","SIREN, WI",,"G",968,"G",5273,"G",23643,132,"SIREN","WI","BURNETT"
"54873","SOLON SPRINGS, WI",,"G",213,"H",1070,"H",5390,57,"SOLON SPRINGS","WI","DOUGLAS"
"54874","SOUTH RANGE, WI",,"G",145,"G",705,"G",3616,34,"SOUTH RANGE","WI","DOUGLAS"
"54875","SPRINGBROOK, WI",,"J",27,"H",193,"H",1031,17,"SPRINGBROOK","WI","WASHBURN"
"54876","STONE LAKE, WI",,"G",129,"G",532,"G",2551,36,"STONE LAKE","WI","SAWYER"
"54880","SUPERIOR, WI",,"G",12518,"G",118107,"G",485123,814,"SUPERIOR","WI","DOUGLAS"
"54888","TREGO, WI",,"H",332,"G",1973,"G",8855,48,"TREGO","WI","WASHBURN"
"54889","TURTLE LAKE, WI",,"H",921,"H",6906,"H",28533,69,"TURTLE LAKE","WI","BARRON"
"54890","WASCOTT, WI",,"G",9,"J",58,"J",231,4,"WASCOTT","WI","DOUGLAS"
"54891","WASHBURN, WI",,"G",657,"G",3855,"G",17098,93,"WASHBURN","WI","BAYFIELD"
"54893","WEBSTER, WI",,"G",545,"G",4148,"G",20958,90,"WEBSTER","WI","BURNETT"
"54895","WEYERHAEUSER, WI",,"G",120,"G",907,"G",4294,17,"WEYERHAEUSER","WI","RUSK"
"54896","WINTER, WI",,"H",134,"H",815,"H",3743,47,"WINTER","WI","SAWYER"
"54901","OSHKOSH, WI",,"G",12973,"G",117730,"G",456106,696,"OSHKOSH","WI","WINNEBAGO"
"54902","OSHKOSH, WI",,"G",9736,"G",94514,"G",419251,481,"OSHKOSH","WI","WINNEBAGO"
"54903","OSHKOSH, WI",,"G",4140,"G",64697,"G",283553,52,"OSHKOSH","WI","WINNEBAGO"
"54904","OSHKOSH, WI",,"G",9616,"H",85069,"G",357886,475,"OSHKOSH","WI","WINNEBAGO"
"54909","ALMOND, WI",,"G",184,"G",1338,"G",7705,33,"ALMOND","WI","PORTAGE"
"54911","APPLETON, WI",,"G",22379,"G",251520,"G",1018966,975,"APPLETON","WI","OUTAGAMIE"
"54912","APPLETON, WI",,"H",2510,"H",36959,"H",146528,66,"APPLETON","WI","OUTAGAMIE"
"54913","APPLETON, WI",,"G",12698,"G",117035,"G",521466,710,"APPLETON","WI","OUTAGAMIE"
"54914","APPLETON, WI",,"G",21821,"G",217868,"G",902525,1060,"APPLETON","WI","OUTAGAMIE"
"54915","APPLETON, WI",,"G",18083,"G",167736,"G",669034,764,"APPLETON","WI","OUTAGAMIE"
"54919","APPLETON, WI","G","D",0,"D",0,"D",0,10,"APPLETON","WI","OUTAGAMIE"
"54921","BANCROFT, WI",,"G",232,"H",3211,"H",11946,27,"BANCROFT","WI","PORTAGE"
"54922","BEAR CREEK, WI",,"G",178,"H",2170,"H",8203,18,"BEAR CREEK","WI","OUTAGAMIE"
"54923","BERLIN, WI",,"G",3730,"H",37598,"H",163010,206,"BERLIN","WI","GREEN LAKE"
"54926","BIG FALLS, WI","A","D",0,"D",0,"D",0,2,"BIG FALLS","WI","WAUPACA"
"54927","BUTTE DES MORTS, WI",,"J",55,"H",147,"H",608,5,"BUTTE DES MORTS","WI","WINNEBAGO"
"54928","CAROLINE, WI",,"H",28,"G",83,"G",345,7,"CAROLINE","WI","SHAWANO"
"54929","CLINTONVILLE, WI",,"G",3816,"H",33671,"H",130595,181,"CLINTONVILLE","WI","WAUPACA"
"54930","COLOMA, WI",,"G",302,"H",2345,"G",9536,39,"COLOMA","WI","WAUSHARA"
"54931","DALE, WI",,"G",260,"G",2096,"G",9405,23,"DALE","WI","OUTAGAMIE"
"54932","ELDORADO, WI",,"J",102,"J",714,"J",3509,23,"ELDORADO","WI","FOND DU LAC"
"54933","EMBARRASS, WI",,"H",27,"H",166,"H",662,7,"EMBARRASS","WI","WAUPACA"
"54934","EUREKA, WI",,"H",28,"G",214,"H",1032,5,"EUREKA","WI","WINNEBAGO"
"54935","FOND DU LAC, WI",,"G",21092,"G",197219,"G",840607,1068,"FOND DU LAC","WI","FOND DU LAC"
"54936","FOND DU LAC, WI",,"J",2431,"J",51421,"J",149964,41,"FOND DU LAC","WI","FOND DU LAC"
"54937","FOND DU LAC, WI",,"G",7248,"G",59758,"G",255806,356,"FOND DU LAC","WI","FOND DU LAC"
"54940","FREMONT, WI",,"H",403,"G",1848,"G",9607,73,"FREMONT","WI","WAUPACA"
"54941","GREEN LAKE, WI",,"H",939,"H",6461,"H",29513,101,"GREEN LAKE","WI","GREEN LAKE"
"54942","GREENVILLE, WI",,"G",3760,"G",40793,"G",192554,234,"GREENVILLE","WI","OUTAGAMIE"
"54943","HANCOCK, WI",,"H",72,"H",306,"H",1350,16,"HANCOCK","WI","WAUSHARA"
"54944","HORTONVILLE, WI",,"G",1162,"G",9579,"G",48728,155,"HORTONVILLE","WI","OUTAGAMIE"
"54945","IOLA, WI",,"H",644,"G",6305,"G",26804,72,"IOLA","WI","WAUPACA"
"54946","KING, WI",,"J",88,"J",493,"J",2104,6,"KING","WI","WAUPACA"
"54947","LARSEN, WI",,"J",110,"G",706,"G",3462,32,"LARSEN","WI","WINNEBAGO"
"54948","LEOPOLIS, WI",,"J",11,"H",48,"G",209,4,"LEOPOLIS","WI","SHAWANO"
"54949","MANAWA, WI",,"J",1166,"J",10669,"J",41553,80,"MANAWA","WI","WAUPACA"
"54950","MARION, WI",,"H",806,"J",8397,"J",33352,74,"MARION","WI","WAUPACA"
"54952","MENASHA, WI",,"G",9122,"G",99068,"G",472547,465,"MENASHA","WI","WINNEBAGO"
"54956","NEENAH, WI",,"G",27346,"H",392395,"H",1556191,970,"NEENAH","WI","WINNEBAGO"
"54957","NEENAH, WI",,"G",3276,"G",53136,"G",241792,30,"NEENAH","WI","WINNEBAGO"
"54960","NESHKORO, WI",,"H",285,"H",1866,"H",9084,30,"NESHKORO","WI","MARQUETTE"
"54961","NEW LONDON, WI",,"G",5631,"H",52865,"G",219491,284,"NEW LONDON","WI","WAUPACA"
"54962","OGDENSBURG, WI",,"J",29,"J",174,"H",837,13,"OGDENSBURG","WI","WAUPACA"
"54963","OMRO, WI",,"G",807,"G",6180,"G",26574,105,"OMRO","WI","WINNEBAGO"
"54964","PICKETT, WI",,"G",121,"G",947,"G",4588,24,"PICKETT","WI","WINNEBAGO"
"54965","PINE RIVER, WI",,"J",79,"H",147,"H",683,9,"PINE RIVER","WI","WAUSHARA"
"54966","PLAINFIELD, WI",,"H",488,"H",3553,"H",18671,47,"PLAINFIELD","WI","WAUSHARA"
"54967","POY SIPPI, WI",,"H",96,"J",358,"H",1549,10,"POY SIPPI","WI","WAUSHARA"
"54968","PRINCETON, WI",,"G",483,"H",5205,"G",23802,78,"PRINCETON","WI","GREEN LAKE"
"54969","READFIELD, WI","B","D",0,"D",0,"D",0,3,"READFIELD","WI","WAUPACA"
"54970","REDGRANITE, WI",,"J",331,"H",2163,"H",8502,41,"REDGRANITE","WI","WAUSHARA"
"54971","RIPON, WI",,"G",6377,"H",51789,"H",227027,284,"RIPON","WI","FOND DU LAC"
"54974","ROSENDALE, WI",,"G",462,"G",2917,"G",13896,31,"ROSENDALE","WI","FOND DU LAC"
"54976","SAXEVILLE, WI","A","D",0,"D",0,"D",0,2,"SAXEVILLE","WI","WAUSHARA"
"54977","SCANDINAVIA, WI",,"H",64,"G",519,"G",2001,14,"SCANDINAVIA","WI","WAUPACA"
"54978","TILLEDA, WI",,"J",30,"J",162,"J",718,3,"TILLEDA","WI","SHAWANO"
"54979","VAN DYNE, WI",,"G",152,"G",843,"G",3945,23,"VAN DYNE","WI","FOND DU LAC"
"54980","WAUKAU, WI",,"G",14,"H",113,"H",485,3,"WAUKAU","WI","WINNEBAGO"
"54981","WAUPACA, WI",,"G",6434,"G",61390,"H",248198,442,"WAUPACA","WI","WAUPACA"
"54982","WAUTOMA, WI",,"G",1925,"G",11469,"G",51019,198,"WAUTOMA","WI","WAUSHARA"
"54983","WEYAUWEGA, WI",,"G",969,"G",8461,"G",37003,90,"WEYAUWEGA","WI","WAUPACA"
"54984","WILD ROSE, WI",,"G",677,"H",5019,"H",20912,68,"WILD ROSE","WI","WAUSHARA"
"54985","WINNEBAGO, WI","F","D",0,"D",0,"D",0,4,"WINNEBAGO","WI","WINNEBAGO"
"54986","WINNECONNE, WI",,"G",919,"G",7197,"G",33166,86,"WINNECONNE","WI","WINNEBAGO"
"55001","AFTON, MN",,"H",436,"G",2974,"G",14469,90,"AFTON","MN","WASHINGTON"
"55002","ALMELUND, MN","A","D",0,"D",0,"D",0,1,"ALMELUND","MN","CHISAGO"
"55003","BAYPORT, MN",,"J",3510,"J",84279,"J",263186,59,"BAYPORT","MN","WASHINGTON"
"55005","BETHEL, MN",,"H",280,"G",2138,"G",10403,84,"BETHEL","MN","ANOKA"
"55006","BRAHAM, MN",,"H",394,"J",3527,"H",16426,68,"BRAHAM","MN","ISANTI"
"55007","BROOK PARK, MN",,"J",122,"J",596,"H",2541,18,"BROOK PARK","MN","PINE"
"55008","CAMBRIDGE, MN",,"G",6431,"G",60308,"G",235974,397,"CAMBRIDGE","MN","ISANTI"
"55009","CANNON FALLS, MN",,"G",2703,"H",26193,"H",111986,251,"CANNON FALLS","MN","GOODHUE"
"55010","CASTLE ROCK, MN",,"G",133,"G",1588,"G",7251,8,"CASTLE ROCK","MN","DAKOTA"
"55011","CEDAR, MN",,"G",1185,"G",11076,"G",54457,229,"CEDAR","MN","ANOKA"
"55012","CENTER CITY, MN",,"J",1061,"J",14606,"J",61019,51,"CENTER CITY","MN","CHISAGO"
"55013","CHISAGO CITY, MN",,"G",1361,"G",8949,"G",44783,151,"CHISAGO CITY","MN","CHISAGO"
"55014","CIRCLE PINES, MN",,"G",6047,"G",58212,"G",257918,485,"CIRCLE PINES","MN","ANOKA"
"55016","COTTAGE GROVE, MN",,"G",6168,"G",63806,"G",257963,432,"COTTAGE GROVE","MN","WASHINGTON"
"55017","DALBO, MN",,"J",28,"J",157,"H",957,12,"DALBO","MN","ISANTI"
"55018","DENNISON, MN",,"G",220,"H",1953,"H",8377,38,"DENNISON","MN","GOODHUE"
"55019","DUNDAS, MN",,"H",708,"J",5415,"J",26434,55,"DUNDAS","MN","RICE"
"55020","ELKO NEW MARKET, MN",,"H",290,"H",2744,"G",16039,91,"ELKO NEW MARKET","MN","SCOTT"
"55021","FARIBAULT, MN",,"G",11047,"G",95652,"G",422170,702,"FARIBAULT","MN","RICE"
"55024","FARMINGTON, MN",,"G",3863,"G",33134,"G",157226,453,"FARMINGTON","MN","DAKOTA"
"55025","FOREST LAKE, MN",,"G",8059,"G",64460,"G",288217,712,"FOREST LAKE","MN","WASHINGTON"
"55026","FRONTENAC, MN",,"J",65,"J",241,"J",1071,13,"FRONTENAC","MN","GOODHUE"
"55027","GOODHUE, MN",,"J",416,"J",3992,"J",21360,64,"GOODHUE","MN","GOODHUE"
"55029","GRANDY, MN",,"G",26,"J",103,"J",408,6,"GRANDY","MN","ISANTI"
"55030","GRASSTON, MN",,"G",43,"G",193,"G",855,16,"GRASSTON","MN","PINE"
"55031","HAMPTON, MN",,"H",252,"H",1302,"H",7473,47,"HAMPTON","MN","DAKOTA"
"55032","HARRIS, MN",,"G",352,"G",2564,"G",12244,72,"HARRIS","MN","CHISAGO"
"55033","HASTINGS, MN",,"G",8729,"G",65993,"G",297024,626,"HASTINGS","MN","DAKOTA"
"55036","HENRIETTE, MN","A","D",0,"D",0,"D",0,2,"HENRIETTE","MN","PINE"
"55037","HINCKLEY, MN",,"H",2850,"H",16095,"H",67041,104,"HINCKLEY","MN","PINE"
"55038","HUGO, MN",,"H",3982,"G",33174,"G",158404,396,"HUGO","MN","WASHINGTON"
"55040","ISANTI, MN",,"H",1609,"H",11295,"G",52471,230,"ISANTI","MN","ISANTI"
"55041","LAKE CITY, MN",,"G",2843,"H",29975,"H",119617,173,"LAKE CITY","MN","WABASHA"
"55042","LAKE ELMO, MN",,"G",2196,"G",22074,"G",93148,290,"LAKE ELMO","MN","WASHINGTON"
"55043","LAKELAND, MN",,"G",468,"G",2904,"G",13047,75,"LAKELAND","MN","WASHINGTON"
"55044","LAKEVILLE, MN",,"G",15789,"G",164304,"G",710932,1275,"LAKEVILLE","MN","DAKOTA"
"55045","LINDSTROM, MN",,"G",994,"G",7555,"G",36568,156,"LINDSTROM","MN","CHISAGO"
"55046","LONSDALE, MN",,"G",533,"G",3529,"G",16362,110,"LONSDALE","MN","RICE"
"55047","MARINE ON SAINT CROIX, MN",,"H",253,"H",1898,"H",9111,64,"MARINE ON SAINT CROIX","MN","WASHINGTON"
"55049","MEDFORD, MN",,"G",710,"G",3627,"G",16353,82,"MEDFORD","MN","STEELE"
"55051","MORA, MN",,"G",2536,"G",20498,"G",95020,227,"MORA","MN","KANABEC"
"55052","MORRISTOWN, MN",,"G",156,"G",928,"G",5436,28,"MORRISTOWN","MN","RICE"
"55053","NERSTRAND, MN",,"H",120,"H",1364,"H",7122,22,"NERSTRAND","MN","RICE"
"55054","ELKO NEW MARKET, MN",,"J",148,"H",1232,"H",6462,43,"ELKO NEW MARKET","MN","SCOTT"
"55055","NEWPORT, MN",,"G",1269,"G",12195,"G",56828,109,"NEWPORT","MN","WASHINGTON"
"55056","NORTH BRANCH, MN",,"G",3182,"G",21527,"G",96741,319,"NORTH BRANCH","MN","CHISAGO"
"55057","NORTHFIELD, MN",,"H",13392,"H",111071,"H",467278,570,"NORTHFIELD","MN","RICE"
"55060","OWATONNA, MN",,"G",17079,"G",192515,"G",777544,779,"OWATONNA","MN","STEELE"
"55063","PINE CITY, MN",,"H",2603,"H",15401,"H",69614,247,"PINE CITY","MN","PINE"
"55065","RANDOLPH, MN",,"G",106,"H",935,"G",4822,29,"RANDOLPH","MN","DAKOTA"
"55066","RED WING, MN",,"G",10370,"H",105177,"G",418387,556,"RED WING","MN","GOODHUE"
"55067","ROCK CREEK, MN","A","D",0,"D",0,"D",0,2,"ROCK CREEK","MN","PINE"
"55068","ROSEMOUNT, MN",,"G",6880,"H",103702,"H",424558,505,"ROSEMOUNT","MN","DAKOTA"
"55069","RUSH CITY, MN",,"G",1358,"H",10790,"G",44338,113,"RUSH CITY","MN","CHISAGO"
"55070","SAINT FRANCIS, MN",,"G",891,"G",5433,"G",25703,128,"SAINT FRANCIS","MN","ANOKA"
"55071","SAINT PAUL PARK, MN",,"H",1357,"J",22467,"J",77598,79,"SAINT PAUL PARK","MN","WASHINGTON"
"55072","SANDSTONE, MN",,"H",845,"H",5414,"H",22164,82,"SANDSTONE","MN","PINE"
"55073","SCANDIA, MN",,"H",406,"H",2751,"G",12717,97,"SCANDIA","MN","WASHINGTON"
"55074","SHAFER, MN",,"H",133,"H",1431,"J",24242,34,"SHAFER","MN","CHISAGO"
"55075","SOUTH SAINT PAUL, MN",,"G",7582,"H",80218,"H",327507,430,"SOUTH SAINT PAUL","MN","DAKOTA"
"55076","INVER GROVE HEIGHTS, MN",,"G",5041,"G",47253,"G",212533,372,"INVER GROVE HEIGHTS","MN","DAKOTA"
"55077","INVER GROVE HEIGHTS, MN",,"H",5492,"H",84597,"H",377467,327,"INVER GROVE HEIGHTS","MN","DAKOTA"
"55079","STACY, MN",,"G",871,"G",5713,"G",28454,132,"STACY","MN","CHISAGO"
"55080","STANCHFIELD, MN",,"G",244,"G",1687,"G",7287,48,"STANCHFIELD","MN","ISANTI"
"55082","STILLWATER, MN",,"G",12820,"G",115042,"G",497120,1108,"STILLWATER","MN","WASHINGTON"
"55083","STILLWATER, MN","B","D",0,"D",0,"D",0,2,"STILLWATER","MN","WASHINGTON"
"55084","TAYLORS FALLS, MN",,"H",443,"J",2618,"H",10815,48,"TAYLORS FALLS","MN","CHISAGO"
"55085","VERMILLION, MN",,"H",100,"H",1017,"G",4337,13,"VERMILLION","MN","DAKOTA"
"55087","WARSAW, MN",,"H",31,"H",77,"H",436,4,"WARSAW","MN","RICE"
"55088","WEBSTER, MN",,"G",259,"G",1453,"G",9517,59,"WEBSTER","MN","RICE"
"55089","WELCH, MN",,"H",3141,"J",49975,"J",185202,34,"WELCH","MN","GOODHUE"
"55090","WILLERNIE, MN",,"H",195,"G",1170,"G",5449,19,"WILLERNIE","MN","WASHINGTON"
"55092","WYOMING, MN",,"H",3825,"J",54466,"J",226474,227,"WYOMING","MN","CHISAGO"
"55101","SAINT PAUL, MN",,"G",22897,"G",385045,"G",1485534,692,"SAINT PAUL","MN","RAMSEY"
"55102","SAINT PAUL, MN",,"G",27093,"H",549026,"H",1846173,749,"SAINT PAUL","MN","RAMSEY"
"55103","SAINT PAUL, MN",,"G",8139,"H",94926,"H",416111,330,"SAINT PAUL","MN","RAMSEY"
"55104","SAINT PAUL, MN",,"H",23635,"H",181849,"G",763182,1179,"SAINT PAUL","MN","RAMSEY"
"55105","SAINT PAUL, MN",,"G",16772,"G",97024,"G",423065,690,"SAINT PAUL","MN","RAMSEY"
"55106","SAINT PAUL, MN",,"G",7203,"G",46222,"G",196749,555,"SAINT PAUL","MN","RAMSEY"
"55107","SAINT PAUL, MN",,"H",9534,"H",142760,"H",553577,350,"SAINT PAUL","MN","RAMSEY"
"55108","SAINT PAUL, MN",,"G",10329,"G",141461,"G",555895,411,"SAINT PAUL","MN","RAMSEY"
"55109","SAINT PAUL, MN",,"G",15921,"G",132258,"G",578977,955,"SAINT PAUL","MN","RAMSEY"
"55110","SAINT PAUL, MN",,"G",19623,"G",233091,"G",958516,1199,"SAINT PAUL","MN","RAMSEY"
"55111","SAINT PAUL, MN",,"G",3849,"G",30023,"G",120209,91,"SAINT PAUL","MN","HENNEPIN"
"55112","SAINT PAUL, MN",,"G",29065,"G",460520,"G",1823513,1051,"SAINT PAUL","MN","RAMSEY"
"55113","SAINT PAUL, MN",,"G",37084,"G",378524,"G",1547798,1717,"SAINT PAUL","MN","RAMSEY"
"55114","SAINT PAUL, MN",,"G",12015,"G",161501,"G",669276,548,"SAINT PAUL","MN","RAMSEY"
"55115","SAINT PAUL, MN",,"G",1982,"G",15584,"G",66439,185,"SAINT PAUL","MN","WASHINGTON"
"55116","SAINT PAUL, MN",,"G",6849,"H",61282,"H",256637,525,"SAINT PAUL","MN","RAMSEY"
"55117","SAINT PAUL, MN",,"G",14242,"G",218676,"G",909077,732,"SAINT PAUL","MN","RAMSEY"
"55118","SAINT PAUL, MN",,"G",9130,"G",63485,"G",277576,741,"SAINT PAUL","MN","DAKOTA"
"55119","SAINT PAUL, MN",,"G",4767,"G",47552,"G",202192,447,"SAINT PAUL","MN","RAMSEY"
"55120","SAINT PAUL, MN",,"G",11475,"G",163103,"G",663388,361,"SAINT PAUL","MN","DAKOTA"
"55121","SAINT PAUL, MN",,"H",29503,"H",430930,"G",1643411,812,"SAINT PAUL","MN","DAKOTA"
"55122","SAINT PAUL, MN",,"G",14103,"H",193490,"H",642365,885,"SAINT PAUL","MN","DAKOTA"
"55123","SAINT PAUL, MN",,"H",11940,"J",252060,"J",856133,493,"SAINT PAUL","MN","DAKOTA"
"55124","SAINT PAUL, MN",,"G",12701,"G",103100,"G",435262,989,"SAINT PAUL","MN","DAKOTA"
"55125","SAINT PAUL, MN",,"G",22244,"G",216961,"G",870801,1268,"SAINT PAUL","MN","WASHINGTON"
"55126","SAINT PAUL, MN",,"H",14410,"J",289684,"H",938306,651,"SAINT PAUL","MN","RAMSEY"
"55127","SAINT PAUL, MN",,"G",6373,"G",64659,"G",282697,391,"SAINT PAUL","MN","RAMSEY"
"55128","SAINT PAUL, MN",,"G",9835,"G",126127,"G",502247,645,"SAINT PAUL","MN","WASHINGTON"
"55129","SAINT PAUL, MN",,"G",2202,"G",15255,"G",68639,281,"SAINT PAUL","MN","WASHINGTON"
"55130","SAINT PAUL, MN",,"G",3297,"G",33308,"G",146294,163,"SAINT PAUL","MN","RAMSEY"
"55133","SAINT PAUL, MN","B","D",0,"D",0,"D",0,4,"SAINT PAUL","MN","RAMSEY"
"55144","SAINT PAUL, MN","J","D",0,"D",0,"D",0,19,"SAINT PAUL","MN","RAMSEY"
"55145","SAINT PAUL, MN","B","D",0,"D",0,"D",0,1,"SAINT PAUL","MN","RAMSEY"
"55150","MENDOTA, MN",,"G",210,"G",1002,"G",5019,12,"MENDOTA","MN","DAKOTA"
"55155","SAINT PAUL, MN",,"H",97,"J",669,"J",2942,20,"SAINT PAUL","MN","RAMSEY"
"55164","SAINT PAUL, MN","A","D",0,"D",0,"D",0,2,"SAINT PAUL","MN","RAMSEY"
"55165","SAINT PAUL, MN","A","D",0,"D",0,"D",0,1,"SAINT PAUL","MN","RAMSEY"
"55175","SAINT PAUL, MN","A","D",0,"D",0,"D",0,1,"SAINT PAUL","MN","RAMSEY"
"55301","ALBERTVILLE, MN",,"G",3431,"H",22980,"G",105572,329,"ALBERTVILLE","MN","WRIGHT"
"55302","ANNANDALE, MN",,"G",1503,"G",11680,"G",52591,207,"ANNANDALE","MN","WRIGHT"
"55303","ANOKA, MN",,"G",17374,"G",208388,"G",872898,1208,"ANOKA","MN","ANOKA"
"55304","ANDOVER, MN",,"G",7467,"G",56137,"G",267525,993,"ANDOVER","MN","ANOKA"
"55305","HOPKINS, MN",,"G",17884,"G",345158,"G",1219568,974,"HOPKINS","MN","HENNEPIN"
"55306","BURNSVILLE, MN",,"G",9850,"G",98020,"G",404865,521,"BURNSVILLE","MN","DAKOTA"
